ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0440400031,Soup's Drum,Robert Newton Peck,1988,Yearling Books,http://images.amazon.com/images/P/0440400031.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440400031.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440400031.01.LZZZZZZZ.jpg
1562927736,The Adventures of Mighty Mom,Gwendolyn Mitchell Diaz,2000,Chariot Victor Pub,http://images.amazon.com/images/P/1562927736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562927736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562927736.01.LZZZZZZZ.jpg
0373832907,Twelve Across (Best Of The Best),Barbara Delinsky,1994,Harlequin,http://images.amazon.com/images/P/0373832907.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373832907.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373832907.01.LZZZZZZZ.jpg
081296845X,The Seal Wife: A Novel,Kathryn Harrison,2003,Random House Trade,http://images.amazon.com/images/P/081296845X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/081296845X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/081296845X.01.LZZZZZZZ.jpg
0891061231,Co-Active Coaching: New Skills for Coaching People Toward Success in Work and Life,Laura Whitworth,1998,Davies-Black Publishing,http://images.amazon.com/images/P/0891061231.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891061231.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891061231.01.LZZZZZZZ.jpg
0515111694,"The Wicked Widow (Camfield Novel of Love, No 120)",Barbara Cartland,1993,Jove Books,http://images.amazon.com/images/P/0515111694.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515111694.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515111694.01.LZZZZZZZ.jpg
0060922117,Patsy: The Life and Times of Patsy Cline,Margaret Jones,1995,HarperCollins,http://images.amazon.com/images/P/0060922117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060922117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060922117.01.LZZZZZZZ.jpg
0205169929,A World Full of Women,Martha Coonfield Ward,1996,Prentice Hall,http://images.amazon.com/images/P/0205169929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0205169929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0205169929.01.LZZZZZZZ.jpg
2290316296,"L'Assassin royal, tome 3 : La Nef du crÃ?Â©puscule",Robin Hobb,2002,J'ai lu,http://images.amazon.com/images/P/2290316296.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2290316296.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2290316296.01.LZZZZZZZ.jpg
9025421776,Alles is iets: Dagboekbladen en brieven : feuilletons lente 1998,Jeroen Brouwers,1998,Uigeverij Noli me tangere,http://images.amazon.com/images/P/9025421776.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9025421776.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9025421776.01.LZZZZZZZ.jpg
0684818795,CROSS CREEK,Marjorie Kinnan Rawlings,1996,Scribner,http://images.amazon.com/images/P/0684818795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684818795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684818795.01.LZZZZZZZ.jpg
155748824X,Follow the Leader (Heartsong Presents),Loree Lough,1995,"Barbour Books, Inc.",http://images.amazon.com/images/P/155748824X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155748824X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155748824X.01.LZZZZZZZ.jpg
0373070934,Sweet Anger,Erin St. Clare,1985,Silhouette,http://images.amazon.com/images/P/0373070934.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373070934.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373070934.01.LZZZZZZZ.jpg
0380777304,Dazzled,Catherine Hart,1994,Avon Books,http://images.amazon.com/images/P/0380777304.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380777304.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380777304.01.LZZZZZZZ.jpg
0373242441,"Dream Groom  (Brides Of Bradley House) (Silhouette Special Edition, 1244)",Susan Mallery,1999,Silhouette,http://images.amazon.com/images/P/0373242441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373242441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373242441.01.LZZZZZZZ.jpg
0843149027,Jay Jay Earns His Wings (Jay Jay the Jet Plane (Paperback)),Jodi Huelin,2002,Price Stern Sloan,http://images.amazon.com/images/P/0843149027.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843149027.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843149027.01.LZZZZZZZ.jpg
0448417057,"Get a Clue 2: 25 More Picture Mysteries (Get a Clue , No 2)",Lawrence Treat,1997,Grosset &amp; Dunlap,http://images.amazon.com/images/P/0448417057.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0448417057.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0448417057.01.LZZZZZZZ.jpg
0345316029,How Much Is Too Much?: The Effects of Social Drinking,Leonard Gross,1985,Ballantine Books,http://images.amazon.com/images/P/0345316029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345316029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345316029.01.LZZZZZZZ.jpg
0812543254,"Enter the Phoenix (Marvel Comics X-Men, No 2)",Chris Claremont,1996,Tor Books,http://images.amazon.com/images/P/0812543254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812543254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812543254.01.LZZZZZZZ.jpg
0821710893,Ecstasy's Torment,Olivia Sinclair,1982,Zebra Books (Mass Market),http://images.amazon.com/images/P/0821710893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821710893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821710893.01.LZZZZZZZ.jpg
0684179512,The Scribner Guide to Orchestral Instruments,Diagram Group,1983,Charles Scribner's Sons,http://images.amazon.com/images/P/0684179512.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684179512.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684179512.01.LZZZZZZZ.jpg
0140183957,Untouchable (Twentieth Century Classics S.),Mulk Raj Anand,1990,Penguin Books,http://images.amazon.com/images/P/0140183957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140183957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140183957.01.LZZZZZZZ.jpg
0373763514,"Winter Soldier (Soldiers Of Fortune) (Silhouette Desire, No 1351)",Diana Palmer,2001,Silhouette,http://images.amazon.com/images/P/0373763514.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373763514.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373763514.01.LZZZZZZZ.jpg
3426621045,Vergebliche Entwarnung.,Patricia Cornwell,2002,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",http://images.amazon.com/images/P/3426621045.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3426621045.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3426621045.01.LZZZZZZZ.jpg
051757439X,Hats: A Stylish History and Collector's Guide,Jody Shields,1991,Clarkson N Potter Publishers,http://images.amazon.com/images/P/051757439X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051757439X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051757439X.01.LZZZZZZZ.jpg
8432216364,Acqua Alta,Donna Leon,2003,Planeta Pub Corp,http://images.amazon.com/images/P/8432216364.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8432216364.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8432216364.01.LZZZZZZZ.jpg
0373113277,"Love Affair (Harlequin Presents, No 1327)",Lindsay Armstrong,1990,Harlequin,http://images.amazon.com/images/P/0373113277.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373113277.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373113277.01.LZZZZZZZ.jpg
0451450973,"Duel of Dragons (Dragonsword, No 2)",Gael Baudino,1993,Roc,http://images.amazon.com/images/P/0451450973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451450973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451450973.01.LZZZZZZZ.jpg
0843952350,The Independent Bride,Leigh Greenwood,2004,Leisure Books,http://images.amazon.com/images/P/0843952350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843952350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843952350.01.LZZZZZZZ.jpg
0002552272,Icons: Creativity With Camera and Computer,Douglas Kirkland,1993,Harpercollins,http://images.amazon.com/images/P/0002552272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0002552272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0002552272.01.LZZZZZZZ.jpg
0590454021,Perfume,Caroline B. Cooney,1997,Scholastic,http://images.amazon.com/images/P/0590454021.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590454021.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590454021.01.LZZZZZZZ.jpg
078532142X,BJ,Stephen White,1997,Publications International,http://images.amazon.com/images/P/078532142X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/078532142X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/078532142X.01.LZZZZZZZ.jpg
0394882369,Zachary Goes to the Zoo,Jill Krementz,1986,Random House Childrens Books,http://images.amazon.com/images/P/0394882369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394882369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394882369.01.LZZZZZZZ.jpg
0399526811,Dilemmas: What Would You Do?,James Saywell,2001,Perigee Books,http://images.amazon.com/images/P/0399526811.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399526811.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399526811.01.LZZZZZZZ.jpg
0749307560,Mystery of Edwin Drood,Charles Dickens,1991,Heinemann,http://images.amazon.com/images/P/0749307560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749307560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749307560.01.LZZZZZZZ.jpg
0875425100,Practical Guide to Past Life Regression (Llewellyn's new age series),Florence Wagner McClain,1985,Llewellyn Pubns,http://images.amazon.com/images/P/0875425100.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875425100.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875425100.01.LZZZZZZZ.jpg
0553109391,Women of Courage,Margaret Truman,1977,Bantam Books (Mm),http://images.amazon.com/images/P/0553109391.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553109391.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553109391.01.LZZZZZZZ.jpg
0836227573,Naughty Shakespeare,Michael Macrone,1997,Andrews McMeel Pub,http://images.amazon.com/images/P/0836227573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836227573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836227573.01.LZZZZZZZ.jpg
0451167848,The Killing Man,Mickey Spillane,1990,New Amer Library,http://images.amazon.com/images/P/0451167848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451167848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451167848.01.LZZZZZZZ.jpg
0485550016,Sir Banister Fletcher's A history of architecture,Banister Fletcher,1975,Athlone Press,http://images.amazon.com/images/P/0485550016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0485550016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0485550016.01.LZZZZZZZ.jpg
3502508496,Schneewittchen- Party.,Agatha Christie,1969,Scherz,http://images.amazon.com/images/P/3502508496.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3502508496.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3502508496.01.LZZZZZZZ.jpg
0451407512,Entwined (Topaz Historical Romance),Bronwyn Williams,1998,Topaz,http://images.amazon.com/images/P/0451407512.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451407512.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451407512.01.LZZZZZZZ.jpg
0671835017,OUT THERE BIG SHIPS,Richard Cowper,1980,Pocket,http://images.amazon.com/images/P/0671835017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671835017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671835017.01.LZZZZZZZ.jpg
0590405217,Lucky's Choice,Susan Jeschke,1988,Scholastic Paperbacks,http://images.amazon.com/images/P/0590405217.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590405217.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590405217.01.LZZZZZZZ.jpg
1583483810,Random Walk,Lawrence Block,2000,Backinprint.com,http://images.amazon.com/images/P/1583483810.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1583483810.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1583483810.01.LZZZZZZZ.jpg
0679736859,Athena,JOHN BANVILLE,1996,Vintage,http://images.amazon.com/images/P/0679736859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679736859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679736859.01.LZZZZZZZ.jpg
0842319271,English Ivy (Heartquest),Catherine Palmer,2002,Heart Quest,http://images.amazon.com/images/P/0842319271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842319271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842319271.01.LZZZZZZZ.jpg
2020291568,L'admiroir,Anny Duperey,1997,Seuil,http://images.amazon.com/images/P/2020291568.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2020291568.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2020291568.01.LZZZZZZZ.jpg
0373120966,"Secret Father (Triplet Brides) (Presents, 2096)",Kim Lawrence,2000,Harlequin,http://images.amazon.com/images/P/0373120966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373120966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373120966.01.LZZZZZZZ.jpg
0399151443,High Country,Nevada Barr,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399151443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399151443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399151443.01.LZZZZZZZ.jpg
3423781521,Katta at Frauenknast.de,Mirjam MÃ?Â¼ntefering,2000,Dtv,http://images.amazon.com/images/P/3423781521.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423781521.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423781521.01.LZZZZZZZ.jpg
0701160853,Fire With Fire: The New Female Power and How It Will Change the 21st Century,Naomi Wolf,1993,Chatto Windus,http://images.amazon.com/images/P/0701160853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0701160853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0701160853.01.LZZZZZZZ.jpg
0028637887,"Frommer's Irreverent Guide to San Francisco, 3rd Edition (Irreverent)",Liz Barrett,2000,"Hungry Minds, Inc",http://images.amazon.com/images/P/0028637887.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028637887.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028637887.01.LZZZZZZZ.jpg
0436204703,The First 20 Million Dollars Is Always the Hardest,Po Bronson,1997,Secker &amp; Warburg,http://images.amazon.com/images/P/0436204703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0436204703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0436204703.01.LZZZZZZZ.jpg
0787117293,Stone Soup for the World,Marianne Larned,1998,Audio Literature,http://images.amazon.com/images/P/0787117293.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787117293.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787117293.01.LZZZZZZZ.jpg
0140622268,Book of Nonsense (Penguin Popular Classics),Edward Lear,1996,Penguin Books Ltd,http://images.amazon.com/images/P/0140622268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140622268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140622268.01.LZZZZZZZ.jpg
0800616391,Three Treatises,Martin Luther,1990,Augsburg Fortress Publishers,http://images.amazon.com/images/P/0800616391.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0800616391.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0800616391.01.LZZZZZZZ.jpg
0821775219,Faire Game (Zebra Regency Romance),Jo Ann Ferguson,2003,Zebra Books,http://images.amazon.com/images/P/0821775219.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821775219.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821775219.01.LZZZZZZZ.jpg
1400047951,The Metamorphosis,PETER KUPER,2003,Crown,http://images.amazon.com/images/P/1400047951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400047951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400047951.01.LZZZZZZZ.jpg
0684845067,COURTNEY LOVE,Poppy Z. Brite,1997,Simon &amp; Schuster,http://images.amazon.com/images/P/0684845067.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684845067.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684845067.01.LZZZZZZZ.jpg
0312903871,When Your Child Drives You Crazy,Eda LeShan,1986,St. Martin's Press,http://images.amazon.com/images/P/0312903871.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312903871.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312903871.01.LZZZZZZZ.jpg
3423361077,"MÃ?Â¤rchen, die Kindern helfen.",Gerlinde Ortner,1998,Dtv,http://images.amazon.com/images/P/3423361077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423361077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423361077.01.LZZZZZZZ.jpg
0932379060,My Mama's Dead Squirrel: Lesbian Essays on Southern Culture,"Mab, Segrest",1985,Firebrand Books,http://images.amazon.com/images/P/0932379060.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0932379060.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0932379060.01.LZZZZZZZ.jpg
0886776163,"The Downfall Matrix (The Patterns of Chaos, No 3)",Charles Ingrid,1994,Daw Books,http://images.amazon.com/images/P/0886776163.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886776163.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886776163.01.LZZZZZZZ.jpg
0590508318,The Magic School Bus Gets All Dried Up: A Book About Deserts,Joanna Cole,1996,Scholastic,http://images.amazon.com/images/P/0590508318.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590508318.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590508318.01.LZZZZZZZ.jpg
0140370900,The Gizmo,Paul Jennings,1995,Puffin,http://images.amazon.com/images/P/0140370900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140370900.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140370900.01.LZZZZZZZ.jpg
1857029704,Ann the Word,Richard Francis,2001,Fourth Estate,http://images.amazon.com/images/P/1857029704.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1857029704.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1857029704.01.LZZZZZZZ.jpg
0821759426,Sea of Death,Richard Henrick,1998,Zebra Books,http://images.amazon.com/images/P/0821759426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821759426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821759426.01.LZZZZZZZ.jpg
0312975872,Montana Born and Bred,Alexis Harrington,2000,St. Martin's Press,http://images.amazon.com/images/P/0312975872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312975872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312975872.01.LZZZZZZZ.jpg
0385321961,The Transall Saga,Gary Paulsen,1998,Delacorte Press,http://images.amazon.com/images/P/0385321961.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385321961.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385321961.01.LZZZZZZZ.jpg
0898656788,The Stones of Nomuru,L. Sprague de Camp,1988,Donning/Starblaze Editions,http://images.amazon.com/images/P/0898656788.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898656788.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898656788.01.LZZZZZZZ.jpg
0385333579,The Autobiography of My Mother,Rosellen Brown,1998,Dell Publishing Company,http://images.amazon.com/images/P/0385333579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385333579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385333579.01.LZZZZZZZ.jpg
0373471599,Marriage By The Book  (Florida) (Born in the USA),Joan Johnston,1997,Harlequin,http://images.amazon.com/images/P/0373471599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373471599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373471599.01.LZZZZZZZ.jpg
0819511048,Yellow Light: Poems (Wesleyan Poetry Series),Garrett Kaoru Hongo,1982,Wesleyan University Press,http://images.amazon.com/images/P/0819511048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0819511048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0819511048.01.LZZZZZZZ.jpg
